name,determinant,role,cohorts,Greene_candidate_vectors,Montesinos_candidate_vectors,PE_passes,PES_passes,PEM_passes,PESM_passes,PESMB_passes
13n_73,159,target,greene,1,,1,0,0,0,0
13n_732,93,target,greene,1,,1,0,0,0,0
13n_733,115,target,greene,1,,1,0,0,0,0
13n_736,151,target,greene,1,,1,0,0,0,0
13n_738,203,target,greene,1,,1,0,0,0,0
13n_740,113,target,greene,1,,1,0,0,0,0
13n_742,181,target,greene,1,,1,0,0,0,0
13n_745,139,target,greene,1,,1,0,0,0,0
13n_748,133,target,greene,1,,1,0,0,0,0
13n_752,115,target,greene,1,,1,0,0,0,0
13n_754,103,target,greene,1,,1,0,0,0,0
13n_759,93,target,greene,1,,1,0,0,0,0
13n_762,99,target,greene,1,,1,0,0,0,0
13n_764,211,target,greene,1,,1,0,0,0,0
13n_767,269,target,greene,1,,1,0,0,0,0
13n_769,115,target,greene,1,,1,0,0,0,0
13n_772,143,target,greene,1,,1,0,0,0,0
13n_777,151,target,greene,1,,1,0,0,0,0
13n_779,49,target,greene,3,,0,0,0,0,0
13n_78,163,target,greene,1,,1,0,0,0,0
13n_781,127,target,greene,1,,1,0,0,0,0
13n_784,121,target,greene,1,,1,0,0,0,0
13n_785,167,target,greene,1,,1,0,0,0,0
13n_788,193,target,greene,1,,1,0,0,0,0
13n_794,175,target,greene,1,,1,0,0,0,0
13n_798,157,target,greene,1,,1,0,0,0,0
13n_8,111,target,greene,1,,1,0,0,0,0
13n_804,107,control,greene,1,,1,1,1,1,1
13n_806,121,target,greene,1,,0,0,0,0,0
13n_807,163,control,greene,1,,1,1,1,1,1
13n_808,221,control,greene,1,,1,1,1,1,1
13n_810,103,target,greene,1,,1,0,0,0,0
13n_811,157,target,greene,1,,1,0,0,0,0
13n_812,173,target,greene,1,,1,0,0,0,0
13n_813,211,target,greene,1,,1,0,0,0,0
13n_817,195,target,greene,1,,1,0,0,0,0
13n_819,155,target,greene,1,,1,0,0,0,0
13n_822,111,target,greene,1,,1,0,0,0,0
13n_829,189,target,greene,1,,1,0,0,0,0
13n_830,141,target,greene,1,,1,0,0,0,0
13n_834,155,control,greene,1,,1,1,1,1,1
13n_836,57,target,greene,6,,1,0,0,0,0
13n_837,87,target,greene,2,,1,0,0,0,0
13n_838,229,control,greene,1,,1,1,1,1,1
13n_84,129,target,greene,1,,1,0,0,0,0
13n_843,165,target,greene,1,,1,0,0,0,0
13n_844,219,target,greene,1,,1,0,0,0,0
13n_846,163,target,greene,1,,1,0,0,0,0
13n_847,221,target,greene,1,,1,0,0,0,0
13n_849,163,control,greene,1,,1,1,1,1,1
13n_850,221,control,greene,1,,1,1,1,1,1
13n_854,173,target,greene,1,,1,0,0,0,0
13n_855,211,target,greene,1,,1,0,0,0,0
13n_861,129,target,greene,1,,1,0,0,0,0
13n_864,139,target,greene,1,,1,0,0,0,0
13n_867,151,target,greene,1,,1,0,0,0,0
13n_869,163,target,greene,1,,1,0,0,0,0
13n_87,109,target,greene,1,,1,0,0,0,0
13n_873,203,target,greene,1,,1,0,0,0,0
13n_875,189,target,greene,1,,1,0,0,0,0
13n_878,117,control,greene,1,,1,1,1,1,1
13n_879,163,target,greene,1,,1,0,0,0,0
13n_88,151,target,greene,1,,1,0,0,0,0
13n_887,121,target,greene,1,,0,0,0,0,0
13n_89,101,control,greene,1,,1,1,1,1,1
13n_890,107,control,greene,1,,1,1,1,1,1
13n_892,107,target,greene,1,,1,0,0,0,0
13n_893,133,target,greene,1,,1,0,0,0,0
13n_896,169,target,greene,1,,1,0,0,0,0
13n_898,129,control,greene,1,,1,1,1,1,1
13n_899,179,target,greene,1,,1,0,0,0,0
13n_9,149,target,greene,1,,1,0,0,0,0
13n_902,111,control,greene,1,,1,1,1,1,1
13n_903,139,target,greene,1,,1,0,0,0,0
13n_908,251,target,greene,1,,1,0,0,0,0
13n_910,139,target,greene,1,,1,0,0,0,0
13n_913,139,target,greene,1,,1,0,0,0,0
13n_914,133,target,greene,1,,1,0,0,0,0
13n_918,175,target,greene,1,,1,0,0,0,0
13n_921,175,target,greene,1,,1,0,0,0,0
13n_923,157,target,greene,1,,1,0,0,0,0
13n_926,83,target,greene,1,,1,0,0,0,0
13n_928,177,target,greene,1,,1,0,0,0,0
13n_934,111,target,greene,1,,1,0,0,0,0
13n_938,151,target,greene,1,,0,0,0,0,0
13n_944,251,target,greene,1,,1,0,0,0,0
13n_946,179,target,greene,1,,1,0,0,0,0
13n_95,141,target,greene,1,,1,0,0,0,0
13n_950,189,target,greene,1,,1,0,0,0,0
13n_953,113,target,greene,1,,1,0,0,0,0
13n_956,181,target,greene,1,,1,0,0,0,0
13n_957,171,target,greene,1,,1,0,0,0,0
13n_960,213,target,greene,1,,1,0,0,0,0
13n_969,163,target,greene,1,,1,0,0,0,0
13n_97,157,target,greene,1,,1,0,0,0,0
13n_970,221,target,greene,1,,1,0,0,0,0
13n_980,123,target,greene,1,,1,0,0,0,0
13n_984,135,target,greene,1,,1,0,0,0,0
13n_990,135,target,greene,1,,1,0,0,0,0
13n_991,155,control,greene,1,,1,1,1,1,1
13n_992,229,control,greene,1,,1,1,1,1,1
13n_997,165,target,greene,1,,1,0,0,0,0
13n_998,219,target,greene,1,,1,0,0,0,0
3_1,3,control,montesinos,,1,1,1,1,1,1
4_1,5,control,montesinos,,1,1,1,1,1,1
5_1,5,control,montesinos,,1,0,0,0,0,0
5_2,7,control,montesinos,,1,1,1,1,1,1
6_1,9,control,montesinos,,1,1,1,1,1,1
6_2,11,control,montesinos,,1,1,1,1,1,1
6_3,13,control,montesinos,,1,1,1,1,1,1
7_2,11,control,montesinos,,1,1,1,1,1,1
7_3,13,control,montesinos,,1,0,0,0,0,0
7_4,15,control,montesinos,,1,0,0,0,0,0
7_5,17,control,montesinos,,1,0,0,0,0,0
7_6,19,control,montesinos,,1,1,1,1,1,1
7_7,21,control,montesinos,,1,1,1,1,1,1
8_1,13,control,montesinos,,1,1,1,1,1,1
8_10,27,control,montesinos,,1,1,0,0,0,0
8_11,27,control,montesinos,,1,1,1,1,1,1
8_12,29,control,montesinos,,1,1,0,0,0,0
8_13,29,control,montesinos,,1,1,1,1,1,1
8_14,31,control,montesinos,,1,1,1,1,1,1
8_15,33,control,montesinos,,1,0,0,0,0,0
8_2,17,control,montesinos,,1,0,0,0,0,0
8_20,9,control,greene;montesinos,1,1,1,1,1,1,1
8_21,15,control,greene;montesinos,1,1,1,1,1,1,1
8_3,17,control,montesinos,,1,1,0,0,0,0
8_4,19,control,montesinos,,1,1,0,0,0,0
8_5,21,control,montesinos,,1,0,0,0,0,0
8_6,23,control,montesinos,,1,1,0,0,0,0
8_7,23,control,montesinos,,1,1,1,1,1,1
8_8,25,control,montesinos,,1,0,0,0,0,0
8_9,25,control,montesinos,,1,1,1,1,1,1
9_11,33,control,montesinos,,1,0,0,0,0,0
9_12,35,control,montesinos,,1,1,1,1,1,1
9_14,37,control,montesinos,,1,1,1,1,1,1
9_15,39,control,montesinos,,1,0,0,0,0,0
9_17,39,control,montesinos,,1,0,0,0,0,0
9_18,41,control,montesinos,,1,0,0,0,0,0
9_19,41,control,montesinos,,1,1,1,1,1,1
9_2,15,control,montesinos,,1,1,1,1,1,1
9_20,41,control,montesinos,,1,0,0,0,0,0
9_21,43,control,montesinos,,1,1,1,1,1,1
9_22,43,control,montesinos,,1,1,1,1,1,1
9_23,45,control,montesinos,,1,0,0,0,0,0
9_24,45,control,montesinos,,1,1,1,1,1,1
9_25,47,control,montesinos,,1,1,0,0,0,0
9_26,47,control,montesinos,,1,1,1,1,1,1
9_27,49,control,montesinos,,1,1,1,1,1,1
9_28,51,control,montesinos,,1,1,1,1,1,1
9_30,53,control,montesinos,,1,1,1,1,1,1
9_31,55,control,montesinos,,1,0,0,0,0,0
9_36,37,control,montesinos,,1,0,0,0,0,0
9_4,21,control,montesinos,,1,0,0,0,0,0
9_42,7,control,montesinos,,1,1,1,1,1,1
9_43,13,control,montesinos,,1,0,0,0,0,0
9_44,17,control,greene;montesinos,1,1,1,1,1,1,1
9_45,23,control,greene;montesinos,1,1,1,1,1,1,1
9_5,23,control,montesinos,,1,0,0,0,0,0
9_7,29,control,montesinos,,1,0,0,0,0,0
9_8,31,control,montesinos,,1,1,0,0,0,0
